iter	Passed	Remaining
611	114307	115988
612	114497	115804
613	114670	115604
614	114883	115443
615	115060	115246
616	115234	115047
617	115430	114870
618	115705	114770
619	115918	114609
620	116124	114441
621	116325	114268
622	116506	114075
623	116719	113913
624	116891	113712
625	117072	113519
626	117276	113348
627	117477	113175
628	117670	112993
629	117841	112791
630	118052	112627
631	118255	112454
632	118460	112284
633	118658	112107
634	118842	111917
635	119039	111739
636	119188	111517
637	119382	111336
638	119594	111172
639	119767	110972
640	119946	110777
641	120175	110628
642	120355	110435
643	120533	110239
644	120721	110052
645	120966	109918
646	121173	109748
647	121373	109572
648	121547	109374
649	121749	109199
650	121947	109022
651	122115	108817
652	122316	108642
653	122516	108466
654	122711	108285
655	122910	108108
656	123075	107902
657	123247	107700
658	123447	107524
659	123631	107334
660	123819	107148
661	124013	106966
662	124212	106789
663	124397	106599
664	124600	106425
665	124818	106264
666	125001	106073
667	125198	105894
668	125392	105711
669	125589	105532
670	125750	105323
671	125936	105134
672	126161	104978
673	126368	104807
674	126586	104645
675	126777	104460
676	126945	104256
677	127147	104080
678	127341	103898
679	127504	103690
680	127706	103515
681	127880	103317
682	128080	103139
683	128300	102977
684	128478	102783
685	128673	102601
686	128871	102422
687	129053	102230
688	129242	102043
689	129408	101839
690	129575	101635
691	129759	101444
692	129946	101257
693	130154	101085
694	130329	100887
695	130529	100710
696	130728	100531
697	130928	100353
698	131088	100144
699	131292	99969
700	131489	99789
701	131694	99615
702	131900	99440
703	132077	99246
704	132279	99069
705	132442	98862
706	132620	98668
707	132852	98513
708	133054	98336
709	133270	98169
710	133467	97988
711	133662	97806
712	133846	97615
713	134046	97437
714	134238	97252
715	134421	97061
716	134615	96878
717	134838	96715
718	135023	96525
719	135230	96351
720	135432	96173
721	135629	95992
722	135800	95793
723	136009	95620
724	136183	95422
725	136354	95222
726	136539	95032
727	136764	94871
728	136963	94690
729	137137	94493
730	137308	94294
731	137510	94115
732	137700	93929
733	137915	93759
734	138126	93587
735	138330	93410
736	138528	93229
737	138724	93047
738	138911	92858
739	139097	92669
740	139291	92485
741	139469	92290
742	139634	92087
743	139790	91878
744	139985	91694
745	140178	91510
746	140360	91319
747	140556	91136
748	140742	90947
749	140911	90746
750	141103	90561
751	141293	90374
752	141479	90186
753	141660	89993
754	141846	89804
755	142076	89643
756	142310	89484
757	142484	89287
758	142686	89108
759	142904	88939
760	143073	88739
761	143297	88573
762	143497	88392
763	143697	88212
764	143883	88022
765	144066	87831
766	144252	87642
767	144453	87462
768	144624	87263
769	144815	87077
770	145018	86897
771	145200	86706
772	145364	86504
773	145550	86314
774	145738	86126
775	145931	85941
776	146110	85748
777	146293	85557
778	146470	85363
779	146660	85176
780	146838	84981
781	147034	84798
782	147231	84616
783	147442	84441
784	147665	84272
785	147891	84105
786	148104	83932
787	148303	83750
788	148508	83571
789	148700	83385
790	148907	83207
791	149102	83023
792	149270	82823
793	149483	82648
794	149690	82470
795	149872	82278
796	150086	82104
797	150271	81914
798	150468	81731
799	150671	81551
800	150861	81363
801	151051	81175
802	151248	80992
803	151433	80802
804	151633	80619
805	151813	80427
806	152011	80244
807	152242	80077
808	152451	79900
809	152693	79739
810	152901	79561
811	153123	79390
812	153320	79206
813	153494	79010
814	153697	78828
815	153890	78642
816	154093	78461
817	154304	78284
818	154504	78101
819	154706	77919
820	154888	77727
821	155076	77538
822	155260	77347
823	155470	77169
824	155643	76972
825	155859	76797
826	156073	76621
827	156280	76441
828	156502	76268
829	156677	76073
830	156879	75891
831	157054	75695
832	157219	75495
833	157404	75305
834	157611	75125
835	157826	74948
836	158083	74791
837	158287	74610
838	158494	74429
839	158665	74232
840	158874	74053
841	159098	73880
842	159304	73699
843	159506	73516
844	159686	73323
845	159958	73172
846	160174	72995
847	160366	72807
848	160562	72621
849	160750	72432
850	160918	72233
851	161115	72048
852	161285	71850
853	161461	71655
854	161636	71460
855	161837	71276
856	162065	71104
857	162252	70914
858	162446	70727
859	162630	70536
860	162798	70338
861	162984	70147
862	163193	69967
863	163378	69776
864	163584	69594
865	163765	69401
866	163944	69208
867	164153	69027
868	164351	68842
869	164530	68649
870	164731	68464
871	164928	68278
872	165147	68102
873	165358	67921
874	165553	67734
875	165752	67549
876	165963	67369
877	166173	67188
878	166383	67007
879	166597	66828
880	166798	66643
881	167022	66468
882	167266	66300
883	167484	66122
884	167668	65930
885	167848	65737
886	168051	65553
887	168253	65368
888	168462	65186
889	168689	65011
890	168886	64825
891	169094	64642
892	169302	64459
893	169507	64276
894	169677	64079
895	169855	63885
896	170050	63697
897	170233	63505
898	170432	63319
899	170611	63126
900	170786	62931
901	170973	62740
902	171171	62554
903	171373	62369
904	171547	62174
905	171741	61986
906	171929	61796
907	172120	61607
908	172318	61420
909	172497	61226
910	172668	61031
911	172855	60840
912	173030	60645
913	173215	60454
914	173392	60260
915	173600	60077
916	173815	59897
917	174021	59713
918	174193	59517
919	174400	59333
920	174557	59133
921	174717	58934
922	174912	58746
923	175110	58559
924	175281	58364
925	175466	58173
926	175654	57983
927	175873	57803
928	176087	57621
929	176285	57434
930	176460	57240
931	176627	57043
932	176818	56854
933	176993	56660
934	177184	56471
935	177385	56285
936	177579	56097
937	177769	55908
938	177950	55716
939	178147	55528
